HOBO Weather Station - SN 8388608
Time zone: UTC-300 minutes
Date_Time	Pressure_10096011_mbar	Water Temperature_SDI_0_2_F	Sp Cond_SDI_0_3_mS/cm	Salinity_SDI_0_4_ppt	Depth_SDI_0_5_m	pH_SDI_0_6_H+	pH mV_SDI_0_7_V	Turbidity_SDI_0_8_NTU	Chl_SDI_0_9_ug/L	Percent Oxygen_SDI_0_10_%	Concentration Oxygen_SDI_0_11_mg/L	Battery_SDI_0_12_volts	Corrected Depth_SDI_0_12_m	
06/07/19 17:45:00	1011.050	72.000	7.344	4.050	1.705	7.520	-71.000	8.300	8.300	87.700	7.460	11.300	1.725
06/07/19 18:00:00	1010.850	72.110	7.346	4.050	1.652	7.530	-71.400	7.800	8.300	85.400	7.260	11.400	1.674
06/07/19 18:15:00	1011.350	72.230	7.370	4.070	1.614	7.550	-72.000	8.300	8.800	92.300	7.830	11.300	1.631
06/07/19 18:30:00	1011.250	72.260	7.354	4.060	1.584	7.550	-72.300	8.700	8.800	93.400	7.920	11.300	1.602
06/07/19 18:45:00	1011.350	72.280	7.317	4.040	1.564	7.560	-72.500	8.600	10.000	91.100	7.730	11.300	1.581
06/07/19 19:00:00	1011.650	72.360	7.291	4.020	1.554	7.550	-72.200	7.500	9.700	94.100	7.970	11.400	1.568
06/07/19 19:15:00	1011.850	72.380	7.270	4.010	1.557	7.590	-74.200	9.800	10.400	94.400	8.000	11.400	1.569
06/07/19 19:30:00	1012.050	72.460	7.252	4.000	1.572	7.620	-75.400	8.000	9.800	94.000	7.960	11.400	1.582
06/07/19 19:45:00	1012.150	72.490	7.237	3.990	1.600	7.620	-75.500	9.500	10.500	96.400	8.160	11.400	1.609
06/07/19 20:00:00	1012.050	72.420	7.236	3.990	1.645	7.610	-75.200	9.100	10.600	97.900	8.290	11.400	1.655
06/07/19 20:15:00	1012.250	72.120	7.232	3.990	1.709	7.540	-71.600	9.700	9.900	94.600	8.040	11.400	1.717
06/07/19 20:30:00	1012.450	71.910	7.177	3.950	1.782	7.410	-65.500	13.500	10.400	91.000	7.760	11.300	1.788
06/07/19 20:45:00	1012.750	71.980	7.337	4.050	1.854	7.380	-64.400	14.300	10.800	90.000	7.660	11.400	1.857
06/07/19 21:00:00	1012.850	71.690	7.323	4.040	1.921	7.390	-65.000	22.400	9.300	89.900	7.670	11.300	1.923
06/07/19 21:15:00	1013.150	71.400	7.119	3.920	2.000	7.370	-63.800	18.100	8.400	88.800	7.600	11.400	1.998
06/07/19 21:30:00	1013.250	71.190	7.099	3.910	2.077	7.360	-63.600	19.800	8.300	86.900	7.460	11.400	2.074
06/07/19 21:45:00	1013.250	71.120	7.109	3.920	2.154	7.350	-62.900	29.800	9.800	86.100	7.400	11.400	2.151
06/07/19 22:00:00	1013.250	71.070	7.135	3.930	2.234	7.350	-62.800	26.800	9.200	83.800	7.200	11.400	2.231
06/07/19 22:15:00	1013.350	70.910	7.119	3.920	2.314	7.310	-61.200	26.700	8.500	86.100	7.410	11.300	2.310
06/07/19 22:30:00	1013.650	70.950	7.146	3.940	2.395	7.300	-60.700	25.400	8.500	85.700	7.380	11.400	2.388
06/07/19 22:45:00	1013.850	70.940	7.153	3.940	2.479	7.310	-61.000	24.600	8.700	85.700	7.380	11.400	2.470
06/07/19 23:00:00	1014.050	71.150	7.195	3.970	2.554	7.350	-63.100	25.100	9.200	86.500	7.430	11.300	2.543
06/07/19 23:15:00	1013.750	71.060	7.174	3.950	2.627	7.350	-62.800	19.900	9.200	86.300	7.420	11.400	2.619
06/07/19 23:30:00	1013.650	71.070	7.154	3.940	2.686	7.350	-63.200	19.500	9.200	86.500	7.430	11.400	2.679
06/07/19 23:45:00	1013.750	71.040	7.149	3.940	2.743	7.340	-62.600	20.100	8.000	85.800	7.380	11.400	2.735
06/08/19 00:00:00	1013.650	71.010	7.174	3.950	2.797	7.350	-62.700	16.500	8.200	84.800	7.290	11.300	2.790
06/08/19 00:15:00	1014.050	71.020	7.203	3.970	2.842	7.360	-63.500	18.800	8.000	84.200	7.240	11.300	2.831
06/08/19 00:30:00	1013.650	71.030	7.227	3.990	2.882	7.380	-64.200	17.900	8.100	83.800	7.210	11.400	2.875
06/08/19 00:45:00	1014.150	71.060	7.244	4.000	2.903	7.390	-64.900	15.300	7.300	82.800	7.110	11.300	2.891
06/08/19 01:00:00	1013.650	71.000	7.265	4.010	2.921	7.400	-65.100	13.100	7.000	82.300	7.080	11.400	2.914
06/08/19 01:15:00	1014.450	70.970	7.283	4.020	2.931	7.360	-63.500	12.700	5.900	79.200	6.810	11.400	2.916
06/08/19 01:30:00	1014.450	71.010	7.292	4.020	2.931	7.340	-62.400	10.700	6.900	77.600	6.670	11.300	2.916
06/08/19 01:45:00	1014.450	71.080	7.290	4.020	2.918	7.310	-61.100	11.500	6.100	75.500	6.480	11.300	2.903
06/08/19 02:00:00	1014.450	71.120	7.261	4.010	2.891	7.300	-60.600	10.400	6.200	77.300	6.640	11.400	2.876
06/08/19 02:15:00	1014.550	71.050	7.218	3.980	2.854	7.290	-60.000	11.500	6.300	77.500	6.660	11.400	2.838
06/08/19 02:30:00	1014.450	70.800	7.187	3.960	2.814	7.280	-59.800	11.000	5.500	75.500	6.500	11.400	2.799
06/08/19 02:45:00	1014.850	70.510	7.209	3.980	2.761	7.240	-57.700	11.100	4.900	56.900	4.920	11.300	2.742
06/08/19 03:00:00	1014.850	70.110	7.219	3.980	2.711	7.150	-53.900	6.500	3.900	35.300	3.070	11.400	2.692
06/08/19 03:15:00	1014.850	69.520	7.221	3.990	2.647	7.090	-51.000	1.900	3.200	24.200	2.110	11.400	2.628
06/08/19 03:30:00	1014.850	68.960	7.205	3.980	2.567	7.060	-49.600	-0.300	2.800	20.700	1.820	11.400	2.548
06/08/19 03:45:00	1015.050	68.890	7.194	3.970	2.481	7.040	-48.500	-0.400	3.000	19.900	1.750	11.300	2.460
06/08/19 04:00:00	1015.350	69.410	7.194	3.970	2.394	7.020	-47.900	2.400	2.500	18.500	1.610	11.300	2.370
06/08/19 04:15:00	1015.650	69.620	7.202	3.970	2.308	7.020	-47.800	3.600	2.000	19.500	1.700	11.300	2.281
06/08/19 04:30:00	1015.650	69.660	7.200	3.970	2.225	7.030	-47.900	10.700	3.000	21.500	1.870	11.300	2.198
06/08/19 04:45:00	1016.350	69.670	7.203	3.970	2.156	7.050	-49.100	7.600	3.800	48.400	4.220	11.400	2.122
06/08/19 05:00:00	1016.450	69.700	7.218	3.980	2.094	7.050	-49.000	6.900	3.900	47.800	4.170	11.400	2.059
06/08/19 05:15:00	1016.550	69.530	7.226	3.990	2.024	7.030	-48.000	4.300	2.700	32.400	2.830	11.400	1.988
06/08/19 05:30:00	1016.850	69.550	7.210	3.980	1.962	7.030	-48.300	14.400	4.900	44.600	3.900	11.300	1.923
06/08/19 05:45:00	1016.950	69.850	7.317	4.040	1.894	7.250	-58.400	18.700	6.400	71.600	6.230	11.300	1.854
06/08/19 06:00:00	1016.850	69.900	7.322	4.040	1.828	7.330	-62.000	16.700	4.900	74.900	6.520	11.400	1.789
06/08/19 06:15:00	1017.450	69.940	7.317	4.040	1.767	7.370	-64.000	12.800	5.800	76.800	6.680	11.300	1.722
06/08/19 06:30:00	1017.250	69.850	7.305	4.030	1.721	7.340	-62.400	14.100	5.100	75.000	6.530	11.400	1.678
06/08/19 06:45:00	1017.550	69.820	7.302	4.030	1.672	7.320	-61.500	12.200	5.700	75.000	6.530	11.300	1.626
06/08/19 07:00:00	1017.250	69.860	7.297	4.030	1.634	7.320	-61.700	11.400	5.700	75.800	6.600	11.300	1.591
06/08/19 07:15:00	1017.750	69.880	7.281	4.020	1.602	7.330	-62.000	9.400	5.900	74.600	6.490	11.400	1.554
06/08/19 07:30:00	1017.650	69.830	7.257	4.010	1.573	7.310	-60.900	9.900	5.100	76.100	6.620	11.400	1.526
06/08/19 07:45:00	1017.950	69.810	7.219	3.980	1.550	7.270	-59.400	12.100	4.700	77.200	6.720	11.400	1.500
06/08/19 08:00:00	1018.050	69.750	7.192	3.970	1.538	7.210	-56.600	11.800	3.900	72.500	6.320	11.300	1.486
06/08/19 08:15:00	1018.050	69.850	7.181	3.960	1.546	7.200	-56.200	13.000	6.000	70.700	6.160	11.300	1.494
06/08/19 08:30:00	1018.450	69.970	7.143	3.940	1.567	7.250	-58.400	25.700	7.300	76.300	6.640	11.300	1.511
06/08/19 08:45:00	1018.450	70.090	7.129	3.930	1.595	7.220	-56.800	14.100	6.100	77.400	6.720	11.300	1.539
06/08/19 09:00:00	1018.450	70.320	7.151	3.940	1.636	7.260	-58.900	14.500	7.300	77.900	6.750	11.300	1.580
06/08/19 09:15:00	1018.350	70.480	7.177	3.960	1.684	7.300	-60.700	15.800	7.400	80.000	6.920	11.300	1.629
06/08/19 09:30:00	1018.450	70.620	7.179	3.960	1.738	7.340	-62.500	21.100	8.100	82.800	7.150	11.400	1.682
06/08/19 09:45:00	1018.450	70.880	7.170	3.950	1.787	7.370	-63.700	16.900	7.800	82.200	7.080	11.300	1.731
06/08/19 10:00:00	1018.050	71.130	7.197	3.970	1.850	7.420	-66.300	33.400	8.200	86.700	7.450	11.300	1.798
06/08/19 10:15:00	1018.450	71.900	7.239	3.990	1.924	7.470	-68.600	20.800	7.400	93.000	7.920	11.300	1.868
06/08/19 10:30:00	1018.450	72.410	7.149	3.940	1.994	7.550	-72.000	22.200	10.400	97.700	8.280	11.300	1.938
06/08/19 10:45:00	1018.650	72.000	6.749	3.700	2.075	7.600	-74.700	15.500	9.000	94.400	8.050	11.300	2.017
06/08/19 11:00:00	1018.850	72.620	6.941	3.810	2.147	7.640	-76.600	18.600	10.100	101.300	8.570	11.400	2.087
06/08/19 11:15:00	1018.750	72.920	6.974	3.830	2.220	7.680	-78.400	22.700	10.300	102.400	8.640	11.300	2.161
06/08/19 11:30:00	1018.450	73.340	7.010	3.850	2.285	7.800	-83.600	30.900	10.900	104.500	8.770	11.400	2.229
06/08/19 11:45:00	1018.950	73.580	7.004	3.850	2.351	7.820	-84.900	25.800	10.500	104.700	8.770	11.300	2.290
06/08/19 12:00:00	1018.850	73.870	7.014	3.850	2.422	7.890	-87.900	28.400	11.100	106.600	8.900	11.300	2.362
06/08/19 12:15:00	1018.750	74.330	7.081	3.890	2.496	7.880	-87.500	28.900	10.700	105.700	8.780	11.300	2.437
06/08/19 12:30:00	1018.450	74.630	7.145	3.930	2.565	7.880	-87.800	28.800	10.100	105.000	8.700	11.300	2.509
06/08/19 12:45:00	1018.650	74.980	7.268	4.000	2.625	7.890	-88.200	48.800	12.600	108.100	8.910	11.300	2.567
06/08/19 13:00:00	1018.450	74.750	7.216	3.970	2.679	7.940	-90.200	29.200	12.500	107.500	8.880	11.400	2.623
06/08/19 13:15:00	1018.550	74.800	7.193	3.960	2.706	7.960	-91.600	26.400	13.100	108.200	8.940	11.300	2.649
06/08/19 13:30:00	1018.850	74.610	7.172	3.950	2.734	7.950	-91.000	24.600	13.500	106.600	8.830	11.300	2.674
06/08/19 13:45:00	1018.950	74.550	7.175	3.950	2.757	7.920	-89.700	21.100	12.400	105.100	8.710	11.400	2.696
06/08/19 14:00:00	1018.850	74.570	7.170	3.940	2.773	7.900	-88.500	19.100	12.800	104.400	8.650	11.400	2.713
06/08/19 14:15:00	1018.650	74.410	7.145	3.930	2.769	7.920	-89.400	19.200	14.200	105.300	8.740	11.300	2.711
06/08/19 14:30:00	1018.450	74.160	7.065	3.880	2.755	7.950	-90.900	25.400	14.200	105.600	8.790	11.300	2.699
06/08/19 14:45:00	1018.950	73.560	6.959	3.820	2.736	7.940	-90.200	13.100	12.200	103.000	8.630	11.400	2.675
06/08/19 15:00:00	1018.450	73.350	6.906	3.790	2.707	7.920	-89.300	12.800	13.300	100.400	8.430	11.400	2.651
06/08/19 15:15:00	1018.650	72.540	6.715	3.680	2.674	7.870	-87.100	11.700	11.300	94.600	8.020	11.400	2.616
06/08/19 15:30:00	1018.450	71.980	6.589	3.610	2.636	7.800	-83.800	11.800	8.100	88.800	7.570	11.400	2.580
06/08/19 15:45:00	1018.950	71.510	6.539	3.580	2.586	7.730	-80.700	12.300	8.300	87.200	7.470	11.400	2.525
06/08/19 16:00:00	1018.850	71.030	6.628	3.630	2.531	7.690	-78.600	14.100	6.600	84.700	7.290	11.400	2.471
06/08/19 16:15:00	1018.950	70.340	6.724	3.690	2.456	7.610	-74.900	18.200	5.000	79.100	6.860	11.300	2.395
06/08/19 16:30:00	1018.450	69.560	6.975	3.840	2.372	7.530	-71.100	13.800	3.800	75.900	6.640	11.400	2.316
06/08/19 16:45:00	1018.950	70.880	6.821	3.750	2.297	7.570	-72.900	18.000	7.500	85.300	7.350	11.400	2.236
06/08/19 17:00:00	1018.450	71.470	6.709	3.680	2.227	7.670	-77.900	14.400	8.900	88.500	7.590	11.300	2.171
06/08/19 17:15:00	1018.750	71.780	6.695	3.670	2.156	7.690	-78.600	10.400	8.700	89.300	7.630	11.400	2.097
06/08/19 17:30:00	1018.850	72.000	6.679	3.660	2.102	7.730	-80.400	10.200	8.400	94.100	8.020	11.400	2.042
06/08/19 17:45:00	1019.350	72.090	6.661	3.650	2.049	7.740	-80.800	11.300	9.400	91.400	7.780	11.400	1.984
06/08/19 18:00:00	1019.250	72.260	6.679	3.660	1.992	7.750	-81.500	9.000	9.000	91.800	7.800	11.300	1.928
06/08/19 18:15:00	1019.550	72.370	6.666	3.650	1.936	7.790	-83.200	9.600	10.000	91.200	7.740	11.300	1.869
06/08/19 18:30:00	1019.250	72.410	6.682	3.660	1.880	7.770	-82.500	8.600	9.500	88.600	7.520	11.300	1.816
06/08/19 18:45:00	1019.650	72.780	6.657	3.650	1.829	7.850	-86.100	9.000	12.500	95.400	8.060	11.400	1.761
06/08/19 19:00:00	1019.650	72.980	6.695	3.670	1.788	7.890	-87.800	9.800	12.400	101.000	8.520	11.300	1.720
06/08/19 19:15:00	1020.050	73.610	6.807	3.730	1.756	7.950	-90.600	12.400	14.600	104.400	8.740	11.300	1.684
06/08/19 19:30:00	1020.450	73.480	6.735	3.690	1.727	8.070	-96.200	18.000	16.300	109.200	9.160	11.400	1.651
06/08/19 19:45:00	1020.550	73.680	6.770	3.710	1.706	8.100	-97.900	11.600	15.200	110.300	9.230	11.300	1.629
06/08/19 20:00:00	1020.850	74.000	6.867	3.770	1.704	8.190	-102.000	22.400	20.300	113.900	9.510	11.400	1.624
06/08/19 20:15:00	1021.050	73.830	6.816	3.740	1.713	8.230	-103.600	15.900	20.100	110.600	9.240	11.300	1.631
06/08/19 20:30:00	1021.250	73.650	6.737	3.690	1.723	8.220	-103.300	13.000	16.400	111.200	9.320	11.400	1.639
06/08/19 20:45:00	1021.550	73.630	6.719	3.680	1.750	8.190	-102.100	13.000	18.700	109.800	9.200	11.300	1.663
06/08/19 21:00:00	1021.650	73.380	6.697	3.670	1.792	8.200	-102.200	12.800	16.100	109.400	9.190	11.300	1.704
06/08/19 21:15:00	1021.950	73.160	6.669	3.650	1.847	8.030	-94.400	25.500	18.600	105.200	8.860	11.300	1.756
06/08/19 21:30:00	1022.050	72.920	6.666	3.650	1.902	7.960	-91.300	20.100	18.800	105.200	8.880	11.400	1.810
06/08/19 21:45:00	1021.850	73.100	6.639	3.640	1.963	7.890	-88.100	21.100	18.300	105.500	8.890	11.300	1.873
06/08/19 22:00:00	1021.650	72.440	6.578	3.600	2.019	7.910	-89.100	31.300	16.200	99.200	8.420	11.300	1.931
06/08/19 22:15:00	1022.050	71.410	6.407	3.500	2.088	7.790	-83.500	30.400	13.300	93.900	8.060	11.300	1.996
06/08/19 22:30:00	1021.650	70.940	6.363	3.480	2.158	7.700	-78.900	34.300	12.700	92.400	7.980	11.300	2.070
06/08/19 22:45:00	1021.950	70.460	6.330	3.460	2.233	7.600	-74.600	40.200	11.500	89.000	7.720	11.400	2.142
06/08/19 23:00:00	1022.050	70.100	6.326	3.460	2.305	7.540	-71.600	38.900	11.700	85.700	7.470	11.300	2.213
06/08/19 23:15:00	1022.050	69.880	6.329	3.460	2.376	7.500	-69.800	47.400	10.800	84.700	7.400	11.300	2.284
06/08/19 23:30:00	1022.050	69.770	6.349	3.470	2.441	7.510	-70.300	43.100	10.700	85.300	7.450	11.300	2.349
06/08/19 23:45:00	1022.150	69.730	6.407	3.510	2.516	7.460	-67.900	50.400	11.300	86.400	7.550	11.300	2.423
06/09/19 00:00:00	1022.050	69.570	6.426	3.520	2.582	7.470	-68.300	40.500	11.700	85.700	7.500	11.300	2.490
06/09/19 00:15:00	1021.850	69.560	6.437	3.520	2.650	7.480	-68.900	35.000	11.200	84.700	7.410	11.400	2.560
06/09/19 00:30:00	1021.650	69.580	6.479	3.550	2.711	7.490	-69.400	35.000	10.900	82.800	7.250	11.300	2.623
06/09/19 00:45:00	1021.950	69.540	6.527	3.580	2.772	7.490	-69.200	30.700	10.300	81.600	7.140	11.300	2.681
06/09/19 01:00:00	1021.650	69.510	6.552	3.590	2.822	7.470	-68.200	28.900	9.800	79.800	6.990	11.300	2.734
06/09/19 01:15:00	1021.850	69.530	6.563	3.600	2.863	7.420	-66.200	26.400	8.800	80.700	7.060	11.300	2.773
06/09/19 01:30:00	1021.650	69.600	6.572	3.600	2.897	7.390	-64.700	21.200	7.800	74.800	6.540	11.400	2.809
06/09/19 01:45:00	1022.050	69.750	6.599	3.620	2.931	7.360	-63.600	17.600	6.600	73.800	6.450	11.300	2.839
06/09/19 02:00:00	1022.050	69.930	6.614	3.630	2.944	7.350	-62.700	16.000	7.200	71.000	6.190	11.300	2.852
06/09/19 02:15:00	1022.550	69.920	6.625	3.630	2.953	7.330	-61.800	14.600	6.800	68.900	6.010	11.300	2.856
06/09/19 02:30:00	1022.450	70.230	6.609	3.620	2.947	7.310	-61.000	12.100	6.800	70.300	6.110	11.300	2.851
06/09/19 02:45:00	1022.450	70.400	6.582	3.610	2.933	7.300	-60.800	13.300	7.500	70.700	6.140	11.300	2.837
06/09/19 03:00:00	1022.450	70.430	6.576	3.600	2.906	7.300	-60.600	12.000	6.700	67.200	5.830	11.300	2.810
06/09/19 03:15:00	1022.450	70.220	6.571	3.600	2.873	7.280	-59.500	12.400	5.600	63.600	5.530	11.300	2.777
06/09/19 03:30:00	1022.450	70.140	6.581	3.610	2.835	7.240	-58.000	12.900	4.700	57.400	4.990	11.300	2.739
06/09/19 03:45:00	1022.550	70.060	6.596	3.620	2.792	7.210	-56.700	10.100	4.100	57.300	4.990	11.400	2.695
06/09/19 04:00:00	1022.050	69.950	6.672	3.660	2.735	7.230	-57.600	30.600	5.300	47.300	4.120	11.300	2.643
06/09/19 04:15:00	1022.550	69.790	6.798	3.740	2.677	7.300	-60.800	16.400	4.900	66.300	5.780	11.300	2.580
06/09/19 04:30:00	1022.450	69.570	6.694	3.670	2.598	7.240	-57.800	10.600	4.200	41.900	3.660	11.300	2.502
06/09/19 04:45:00	1023.150	69.830	6.623	3.630	2.503	7.150	-53.700	12.200	4.600	38.200	3.330	11.300	2.399
06/09/19 05:00:00	1023.250	70.060	6.629	3.640	2.409	7.160	-54.300	7.800	3.300	42.900	3.740	11.300	2.304
06/09/19 05:15:00	1023.050	69.960	6.626	3.630	2.323	7.150	-53.600	8.700	3.200	37.700	3.290	11.400	2.220
06/09/19 05:30:00	1023.250	69.970	6.614	3.630	2.247	7.150	-53.700	7.300	3.100	41.000	3.570	11.400	2.142
06/09/19 05:45:00	1023.450	69.910	6.612	3.630	2.175	7.160	-54.100	6.700	2.600	37.900	3.310	11.400	2.068
06/09/19 06:00:00	1023.650	69.880	6.611	3.630	2.108	7.170	-54.500	5.500	3.600	36.200	3.160	11.500	1.999
06/09/19 06:15:00	1024.150	69.890	6.607	3.620	2.046	7.150	-53.500	5.300	2.900	33.600	2.930	11.300	1.932
06/09/19 06:30:00	1024.050	69.940	6.569	3.600	1.983	7.220	-57.000	10.200	4.800	61.400	5.350	11.400	1.870
06/09/19 06:45:00	1024.250	69.970	6.567	3.600	1.920	7.200	-55.900	6.800	3.600	44.700	3.900	11.400	1.805
06/09/19 07:00:00	1024.050	69.930	6.559	3.590	1.856	7.180	-55.100	5.800	3.600	43.300	3.770	11.300	1.743
06/09/19 07:15:00	1024.450	69.940	6.554	3.590	1.796	7.190	-55.400	6.300	3.900	47.800	4.170	11.300	1.679
06/09/19 07:30:00	1024.050	70.010	6.499	3.560	1.747	7.330	-62.000	27.200	8.300	76.400	6.660	11.300	1.634
06/09/19 07:45:00	1024.350	70.050	6.497	3.560	1.704	7.460	-67.900	11.900	7.200	80.900	7.050	11.200	1.588
06/09/19 08:00:00	1024.450	70.130	6.484	3.550	1.670	7.440	-66.800	10.100	7.600	78.400	6.820	11.300	1.553
06/09/19 08:15:00	1024.350	70.020	6.463	3.540	1.638	7.400	-65.400	8.500	5.400	78.100	6.810	11.300	1.522
06/09/19 08:30:00	1024.050	70.080	6.432	3.520	1.614	7.320	-61.500	6.000	5.000	67.000	5.830	11.400	1.501
06/09/19 08:45:00	1024.450	70.200	6.431	3.520	1.598	7.270	-59.000	6.600	4.400	64.200	5.580	11.300	1.481
06/09/19 09:00:00	1024.450	70.340	6.441	3.530	1.596	7.370	-63.600	10.700	6.900	80.900	7.020	11.300	1.479
06/09/19 09:15:00	1024.650	70.410	6.407	3.510	1.601	7.410	-65.600	11.300	8.600	78.200	6.790	11.300	1.482
06/09/19 09:30:00	1024.450	70.700	6.412	3.510	1.622	7.490	-69.400	20.300	7.000	84.500	7.310	11.400	1.505
06/09/19 09:45:00	1024.850	70.860	6.412	3.510	1.653	7.450	-67.700	13.400	7.600	86.600	7.480	11.300	1.532
06/09/19 10:00:00	1024.450	71.140	6.454	3.530	1.691	7.470	-68.400	23.700	9.800	88.600	7.630	11.300	1.574
06/09/19 10:15:00	1024.250	71.460	6.440	3.520	1.741	7.560	-72.400	15.700	9.700	91.200	7.820	11.300	1.626
06/09/19 10:30:00	1024.050	71.590	6.419	3.510	1.785	7.570	-73.000	15.200	8.800	91.600	7.850	11.400	1.672
06/09/19 10:45:00	1024.250	72.150	6.447	3.530	1.835	7.580	-73.700	17.200	10.300	94.100	8.010	11.400	1.720
06/09/19 11:00:00	1024.450	72.660	6.517	3.570	1.893	7.640	-76.300	19.100	10.700	101.500	8.590	11.400	1.776
06/09/19 11:15:00	1024.250	73.580	6.559	3.590	1.966	7.710	-79.700	34.600	10.400	105.100	8.820	11.400	1.851
06/09/19 11:30:00	1024.050	73.070	6.255	3.410	2.034	7.820	-84.500	22.900	13.800	108.000	9.120	11.400	1.921
06/09/19 11:45:00	1024.250	73.670	6.300	3.440	2.114	7.930	-89.900	27.700	13.600	109.300	9.170	11.300	1.999
06/09/19 12:00:00	1024.050	73.930	6.284	3.430	2.187	7.990	-92.900	40.000	14.300	111.100	9.290	11.400	2.074
06/09/19 12:15:00	1024.050	74.440	6.303	3.440	2.261	8.070	-96.300	37.400	13.100	111.900	9.310	11.300	2.148
06/09/19 12:30:00	1024.050	74.680	6.287	3.430	2.328	8.090	-97.500	36.400	13.800	113.500	9.420	11.400	2.215
06/09/19 12:45:00	1024.150	75.010	6.305	3.440	2.394	8.120	-98.900	41.700	14.300	112.900	9.340	11.300	2.280
06/09/19 13:00:00	1023.650	75.330	6.333	3.450	2.464	8.120	-98.800	39.800	14.100	113.300	9.340	11.300	2.355
06/09/19 13:15:00	1023.750	75.260	6.311	3.440	2.525	8.100	-97.700	35.800	14.500	113.300	9.350	11.400	2.415
06/09/19 13:30:00	1023.650	75.530	6.345	3.460	2.592	8.060	-96.300	39.100	13.900	111.600	9.180	11.300	2.483
06/09/19 13:45:00	1023.550	75.250	6.343	3.460	2.654	8.050	-95.600	32.200	13.700	109.800	9.060	11.300	2.546
06/09/19 14:00:00	1023.650	75.000	6.364	3.470	2.705	8.030	-94.500	29.200	14.700	110.100	9.100	11.300	2.596
06/09/19 14:15:00	1023.550	74.730	6.379	3.480	2.748	8.010	-93.600	25.300	15.000	109.100	9.050	11.300	2.640
06/09/19 14:30:00	1023.250	74.590	6.397	3.490	2.777	8.030	-94.400	26.500	16.600	111.600	9.270	11.300	2.672
06/09/19 14:45:00	1023.350	74.770	6.426	3.510	2.801	8.000	-93.300	22.900	15.500	109.600	9.090	11.400	2.695
06/09/19 15:00:00	1023.250	74.820	6.442	3.520	2.817	7.990	-92.700	23.300	16.600	109.200	9.050	11.300	2.712
06/09/19 15:15:00	1023.550	74.750	6.465	3.530	2.822	8.030	-94.600	24.200	17.500	109.300	9.060	11.300	2.714
06/09/19 15:30:00	1023.250	74.760	6.455	3.520	2.809	8.080	-97.100	29.700	20.000	113.500	9.410	11.300	2.704
06/09/19 15:45:00	1023.450	74.190	6.353	3.470	2.787	8.040	-94.800	18.200	14.900	103.600	8.640	11.300	2.680
06/09/19 16:00:00	1022.850	73.030	6.229	3.400	2.763	7.950	-90.600	23.000	11.700	96.700	8.170	11.300	2.663
06/09/19 16:15:00	1022.950	71.930	6.165	3.360	2.730	7.860	-86.500	15.900	8.900	92.500	7.900	11.300	2.629
06/09/19 16:30:00	1022.850	71.330	6.272	3.430	2.694	7.800	-83.500	12.300	8.400	85.600	7.360	11.300	2.594
06/09/19 16:45:00	1022.950	70.900	6.365	3.480	2.650	7.700	-79.200	13.100	5.800	78.100	6.750	11.400	2.549
06/09/19 17:00:00	1022.850	70.730	6.601	3.620	2.591	7.620	-75.500	15.900	6.900	73.900	6.390	11.300	2.491
06/09/19 17:15:00	1023.250	71.270	6.663	3.650	2.520	7.670	-77.900	15.900	10.700	83.700	7.190	11.300	2.415
06/09/19 17:30:00	1022.850	70.320	6.909	3.800	2.446	7.590	-74.100	15.000	5.000	74.200	6.440	11.300	2.346
06/09/19 17:45:00	1022.650	70.760	6.699	3.680	2.368	7.550	-71.900	13.600	5.600	67.200	5.810	11.300	2.270
06/09/19 18:00:00	1022.850	71.590	6.690	3.670	2.292	7.750	-81.400	19.900	10.900	89.300	7.650	11.300	2.192
06/09/19 18:15:00	1023.050	71.970	6.579	3.600	2.232	7.900	-88.200	13.000	11.300	90.600	7.730	11.300	2.129
06/09/19 18:30:00	1022.850	72.190	6.522	3.570	2.172	7.970	-91.700	11.800	9.500	96.800	8.240	11.300	2.072
06/09/19 18:45:00	1022.950	72.320	6.423	3.510	2.111	8.010	-93.300	14.400	12.600	95.500	8.120	11.300	2.010
06/09/19 19:00:00	1022.850	72.400	6.388	3.490	2.036	8.120	-98.800	16.600	14.600	101.100	8.590	11.300	1.936
06/09/19 19:15:00	1023.050	72.570	6.376	3.480	1.984	8.140	-99.700	19.700	16.800	102.100	8.660	11.400	1.881
06/09/19 19:30:00	1022.850	72.780	6.392	3.490	1.926	8.110	-97.900	13.800	13.200	97.600	8.260	11.300	1.826
06/09/19 19:45:00	1023.050	72.820	6.359	3.470	1.875	8.120	-98.700	13.500	14.400	98.500	8.330	11.300	1.772
06/09/19 20:00:00	1022.850	72.870	6.308	3.440	1.841	8.190	-101.700	15.400	15.500	101.600	8.600	11.300	1.741
06/09/19 20:15:00	1023.150	73.110	6.325	3.450	1.805	8.190	-101.700	15.900	17.200	101.300	8.550	11.300	1.701
06/09/19 20:30:00	1023.250	73.280	6.338	3.460	1.783	8.170	-100.900	14.700	15.700	104.500	8.800	11.300	1.678
06/09/19 20:45:00	1023.250	73.030	6.281	3.430	1.771	8.090	-97.100	11.300	14.300	100.400	8.480	11.300	1.666
06/09/19 21:00:00	1022.850	72.950	6.241	3.400	1.745	7.980	-92.200	14.400	16.700	97.300	8.220	11.300	1.645
06/09/19 21:15:00	1022.950	72.950	6.192	3.370	1.736	8.050	-95.400	19.000	18.600	100.700	8.520	11.300	1.635
06/09/19 21:30:00	1022.850	72.930	6.132	3.340	1.739	8.240	-104.300	13.200	14.800	104.900	8.870	11.300	1.639
